Uid,Pid,Time
424,3174,2012-04-13 07:52
118,1309,2012-04-13 07:52
835,2640,2012-04-13 07:52
767,1087,2012-04-13 07:54
356,4513,2012-04-13 07:55
356,4857,2012-04-13 07:55
76,4279,2012-04-13 07:55
442,3653,2012-04-13 07:55
339,4347,2012-04-13 07:55
356,3026,2012-04-13 07:55
382,3417,2012-04-13 07:55
356,2100,2012-04-13 07:55
356,2929,2012-04-13 07:56
81,3140,2012-04-13 07:56
686,3717,2012-04-13 07:57
18,3965,2012-04-13 07:58
382,3488,2012-04-13 07:58
6,2251,2012-04-13 07:58
280,4403,2012-04-13 07:59
339,137,2012-04-13 08:00
1065,2728,2012-04-13 08:00
1065,3665,2012-04-13 08:00
1065,494,2012-04-13 08:00
1065,3305,2012-04-13 08:00
118,2929,2012-04-13 08:01
789,4115,2012-04-13 08:01
789,2819,2012-04-13 08:01
1018,2755,2012-04-13 08:02
1042,4607,2012-04-13 08:03
321,3092,2012-04-13 08:04
280,1983,2012-04-13 08:04
1025,3383,2012-04-13 08:05
76,4222,2012-04-13 08:06
694,859,2012-04-13 08:06
183,993,2012-04-13 08:07
127,1509,2012-04-13 08:07
549,1633,2012-04-13 08:08
586,4090,2012-04-13 08:08
586,4812,2012-04-13 08:08
995,3096,2012-04-13 08:09
875,3870,2012-04-13 08:10
163,3082,2012-04-13 08:10
320,1238,2012-04-13 08:11
186,1642,2012-04-13 08:11
437,514,2012-04-13 08:12
689,3637,2012-04-13 08:13
1073,3500,2012-04-13 08:13
808,1569,2012-04-13 08:14
157,124,2012-04-13 08:14
888,3288,2012-04-13 08:15
1050,156,2012-04-13 08:15
773,2491,2012-04-13 08:15
230,2492,2012-04-13 08:17
339,366,2012-04-13 08:17
662,3262,2012-04-13 08:18
619,294,2012-04-13 08:18
619,238,2012-04-13 08:18
876,339,2012-04-13 08:18
2,4728,2012-04-13 08:20
667,471,2012-04-13 08:20
835,787,2012-04-13 08:20
132,1076,2012-04-13 08:20
2,2180,2012-04-13 08:21
995,3246,2012-04-13 08:21
2,4590,2012-04-13 08:21
2,4901,2012-04-13 08:21
251,4552,2012-04-13 08:22
401,21,2012-04-13 08:23
468,3207,2012-04-13 08:24
468,2844,2012-04-13 08:24
91,2617,2012-04-13 08:25
181,4574,2012-04-13 08:25
364,3091,2012-04-13 08:25
365,4833,2012-04-13 08:26
519,3986,2012-04-13 08:26
365,4987,2012-04-13 08:26
281,1357,2012-04-13 08:27
619,2758,2012-04-13 08:27
852,2067,2012-04-13 08:27
356,4775,2012-04-13 08:27
683,3818,2012-04-13 08:27
356,4725,2012-04-13 08:27
281,4068,2012-04-13 08:27
361,3950,2012-04-13 08:27
664,4504,2012-04-13 08:28
852,643,2012-04-13 08:28
820,1934,2012-04-13 08:28
442,3678,2012-04-13 08:28
9,2208,2012-04-13 08:28
852,1238,2012-04-13 08:29
1001,2436,2012-04-13 08:29
1001,312,2012-04-13 08:29
320,2927,2012-04-13 08:30
1030,5089,2012-04-13 08:30
732,1060,2012-04-13 08:30
364,4632,2012-04-13 08:30
91,4322,2012-04-13 08:32
876,3207,2012-04-13 08:33
132,712,2012-04-13 08:33
280,838,2012-04-13 08:34
875,3430,2012-04-13 08:34
97,1932,2012-04-13 08:36
865,3868,2012-04-13 08:37
739,2066,2012-04-13 08:37
339,2076,2012-04-13 08:37
619,402,2012-04-13 08:38
935,5057,2012-04-13 08:38
202,947,2012-04-13 08:38
599,1692,2012-04-13 08:39
995,3230,2012-04-13 08:39
619,29,2012-04-13 08:39
59,3378,2012-04-13 08:39
876,1619,2012-04-13 08:40
843,5083,2012-04-13 08:40
975,4198,2012-04-13 08:40
657,738,2012-04-13 08:41
697,535,2012-04-13 08:41
552,150,2012-04-13 08:41
552,4917,2012-04-13 08:41
991,2794,2012-04-13 08:42
50,606,2012-04-13 08:42
214,1919,2012-04-13 08:43
424,5105,2012-04-13 08:44
673,1309,2012-04-13 08:44
828,1309,2012-04-13 08:44
673,1976,2012-04-13 08:45
433,2220,2012-04-13 08:45
614,2848,2012-04-13 08:48
520,3265,2012-04-13 08:48
520,2411,2012-04-13 08:48
767,151,2012-04-13 08:49
918,4539,2012-04-13 08:49
202,601,2012-04-13 08:49
767,538,2012-04-13 08:50
382,2299,2012-04-13 08:50
382,868,2012-04-13 08:50
263,381,2012-04-13 08:52
573,256,2012-04-13 08:52
204,3355,2012-04-13 08:53
280,2868,2012-04-13 08:53
1053,2975,2012-04-13 08:53
681,366,2012-04-13 08:53
76,525,2012-04-13 08:53
18,3862,2012-04-13 08:53
195,4472,2012-04-13 08:54
114,2899,2012-04-13 08:55
767,538,2012-04-13 08:55
297,4402,2012-04-13 08:56
639,4964,2012-04-13 08:57
828,2974,2012-04-13 08:57
654,1829,2012-04-13 08:59
913,5040,2012-04-13 09:00
1065,1348,2012-04-13 09:00
681,3558,2012-04-13 09:00
439,1390,2012-04-13 09:00
497,4559,2012-04-13 09:01
673,1191,2012-04-13 09:01
573,3361,2012-04-13 09:01
994,4412,2012-04-13 09:02
19,2269,2012-04-13 09:02
116,4167,2012-04-13 09:02
116,1865,2012-04-13 09:03
3,2638,2012-04-13 09:03
640,4705,2012-04-13 09:03
767,5020,2012-04-13 09:04
153,480,2012-04-13 09:04
767,3223,2012-04-13 09:05
641,56,2012-04-13 09:05
118,896,2012-04-13 09:05
641,833,2012-04-13 09:05
229,1406,2012-04-13 09:05
50,1171,2012-04-13 09:06
294,1123,2012-04-13 09:06
634,4489,2012-04-13 09:07
515,3438,2012-04-13 09:07
411,4620,2012-04-13 09:07
944,1614,2012-04-13 09:08
937,1068,2012-04-13 09:08
243,3453,2012-04-13 09:08
66,4876,2012-04-13 09:09
112,247,2012-04-13 09:09
132,3053,2012-04-13 09:11
831,3486,2012-04-13 09:12
626,900,2012-04-13 09:13
927,4774,2012-04-13 09:14
813,2560,2012-04-13 09:14
813,2448,2012-04-13 09:14
626,4807,2012-04-13 09:14
164,3919,2012-04-13 09:15
722,1935,2012-04-13 09:15
138,2482,2012-04-13 09:15
549,67,2012-04-13 09:17
331,1829,2012-04-13 09:18
27,1825,2012-04-13 09:18
937,3207,2012-04-13 09:19
97,2630,2012-04-13 09:19
937,3207,2012-04-13 09:19
657,3430,2012-04-13 09:19
440,467,2012-04-13 09:20
852,2801,2012-04-13 09:20
552,3892,2012-04-13 09:20
425,491,2012-04-13 09:21
97,1839,2012-04-13 09:21
97,4180,2012-04-13 09:21
852,2022,2012-04-13 09:21
380,858,2012-04-13 09:23
76,3441,2012-04-13 09:23
246,66,2012-04-13 09:24
76,3432,2012-04-13 09:24
288,2074,2012-04-13 09:24
329,1479,2012-04-13 09:25
811,3692,2012-04-13 09:25
811,1872,2012-04-13 09:25
544,1904,2012-04-13 09:25
741,2017,2012-04-13 09:26
710,1888,2012-04-13 09:26
522,1318,2012-04-13 09:28
657,745,2012-04-13 09:28
202,2224,2012-04-13 09:29
641,643,2012-04-13 09:34
76,3079,2012-04-13 09:34
975,986,2012-04-13 09:34
126,1633,2012-04-13 09:35
657,1753,2012-04-13 09:35
329,1529,2012-04-13 09:35
329,4649,2012-04-13 09:35
87,4460,2012-04-13 09:35
87,3943,2012-04-13 09:36
641,2439,2012-04-13 09:37
445,304,2012-04-13 09:38
466,1901,2012-04-13 09:38
230,2211,2012-04-13 09:39
153,4422,2012-04-13 09:40
1027,1829,2012-04-13 09:40
822,124,2012-04-13 09:40
846,1070,2012-04-13 09:40
240,1698,2012-04-13 09:41
364,4629,2012-04-13 09:41
814,942,2012-04-13 09:41
814,424,2012-04-13 09:42
359,395,2012-04-13 09:44
86,438,2012-04-13 09:44
932,3886,2012-04-13 09:44
731,4627,2012-04-13 09:47
132,4492,2012-04-13 09:48
649,2284,2012-04-13 09:48
424,4372,2012-04-13 09:49
723,1351,2012-04-13 09:49
184,462,2012-04-13 09:50
270,505,2012-04-13 09:50
155,2724,2012-04-13 09:51
474,4893,2012-04-13 09:51
975,4817,2012-04-13 09:52
268,4495,2012-04-13 09:52
430,693,2012-04-13 09:53
831,1821,2012-04-13 09:55
74,234,2012-04-13 09:56
722,2005,2012-04-13 09:56
730,3194,2012-04-13 09:57
680,2000,2012-04-13 09:57
126,1051,2012-04-13 09:57
204,129,2012-04-13 09:58
354,4026,2012-04-13 09:58
324,4646,2012-04-13 09:58
62,1624,2012-04-13 09:58
197,503,2012-04-13 09:59
722,4945,2012-04-13 10:00
722,1211,2012-04-13 10:01
766,2991,2012-04-13 10:02
47,1636,2012-04-13 10:02
229,3532,2012-04-13 10:03
680,4589,2012-04-13 10:03
108,841,2012-04-13 10:04
47,3045,2012-04-13 10:04
111,1350,2012-04-13 10:05
111,2989,2012-04-13 10:05
74,3611,2012-04-13 10:05
370,3207,2012-04-13 10:06
414,3296,2012-04-13 10:06
240,2832,2012-04-13 10:07
166,2610,2012-04-13 10:08
841,4918,2012-04-13 10:09
910,907,2012-04-13 10:14
381,3714,2012-04-13 10:14
408,3168,2012-04-13 10:18
758,2005,2012-04-13 10:18
167,3430,2012-04-13 10:19
637,3329,2012-04-13 10:19
372,2061,2012-04-13 10:20
580,4850,2012-04-13 10:21
864,1201,2012-04-13 10:22
975,2147,2012-04-13 10:22
660,712,2012-04-13 10:23
722,2701,2012-04-13 10:23
864,1476,2012-04-13 10:25
432,2346,2012-04-13 10:28
230,3195,2012-04-13 10:29
155,833,2012-04-13 10:30
610,3697,2012-04-13 10:31
25,2679,2012-04-13 10:32
722,4451,2012-04-13 10:34
171,2466,2012-04-13 10:34
892,5099,2012-04-13 10:34
370,4418,2012-04-13 10:35
59,2722,2012-04-13 10:36
660,712,2012-04-13 10:37
722,3608,2012-04-13 10:38
424,3303,2012-04-13 10:43
388,583,2012-04-13 10:44
181,707,2012-04-13 10:45
386,2349,2012-04-13 10:45
1006,3650,2012-04-13 10:46
271,1356,2012-04-13 10:47
249,917,2012-04-13 10:47
91,3082,2012-04-13 10:48
940,232,2012-04-13 10:49
155,683,2012-04-13 10:52
1078,1989,2012-04-13 10:53
563,5058,2012-04-13 10:54
1010,4378,2012-04-13 10:54
329,2837,2012-04-13 10:55
654,665,2012-04-13 10:55
1075,817,2012-04-13 10:57
729,3564,2012-04-13 10:58
805,1248,2012-04-13 11:00
536,3374,2012-04-13 11:01
20,2505,2012-04-13 11:01
322,105,2012-04-13 11:02
694,4725,2012-04-13 11:03
591,3525,2012-04-13 11:04
591,645,2012-04-13 11:04
591,1393,2012-04-13 11:04
43,1413,2012-04-13 11:07
552,4917,2012-04-13 11:09
448,3745,2012-04-13 11:14
1048,1933,2012-04-13 11:15
448,1767,2012-04-13 11:16
87,808,2012-04-13 11:17
204,2721,2012-04-13 11:18
574,2630,2012-04-13 11:18
574,3702,2012-04-13 11:19
942,3316,2012-04-13 11:20
542,535,2012-04-13 11:26
1082,3430,2012-04-13 11:28
429,693,2012-04-13 11:30
3,1332,2012-04-13 11:31
762,2503,2012-04-13 11:33
762,2503,2012-04-13 11:33
424,2878,2012-04-13 11:33
762,1029,2012-04-13 11:34
93,953,2012-04-13 11:36
151,3126,2012-04-13 11:38
950,4749,2012-04-13 11:38
322,899,2012-04-13 11:39
43,1451,2012-04-13 11:39
322,1775,2012-04-13 11:39
15,1695,2012-04-13 11:41
664,3886,2012-04-13 11:41
1082,180,2012-04-13 11:45
739,795,2012-04-13 11:45
248,1829,2012-04-13 11:46
505,3748,2012-04-13 11:48
210,1829,2012-04-13 11:48
87,125,2012-04-13 11:50
25,2949,2012-04-13 11:51
384,4019,2012-04-13 11:52
748,257,2012-04-13 11:53
204,11,2012-04-13 11:53
233,2874,2012-04-13 11:53
458,1394,2012-04-13 11:56
374,4679,2012-04-13 11:58
374,488,2012-04-13 11:58
433,1966,2012-04-13 12:01
552,150,2012-04-13 12:04
767,963,2012-04-13 12:05
767,1535,2012-04-13 12:05
984,1670,2012-04-13 12:06
614,2598,2012-04-13 12:06
866,177,2012-04-13 12:07
324,3113,2012-04-13 12:07
866,1499,2012-04-13 12:07
638,924,2012-04-13 12:10
931,603,2012-04-13 12:10
78,1181,2012-04-13 12:11
660,825,2012-04-13 12:12
376,4294,2012-04-13 12:13
424,3900,2012-04-13 12:15
552,2416,2012-04-13 12:15
324,4925,2012-04-13 12:16
758,2621,2012-04-13 12:16
374,3183,2012-04-13 12:18
913,1310,2012-04-13 12:18
374,4990,2012-04-13 12:18
374,4990,2012-04-13 12:19
241,3358,2012-04-13 12:19
374,4157,2012-04-13 12:20
202,601,2012-04-13 12:21
204,129,2012-04-13 12:21
725,2101,2012-04-13 12:26
3,2646,2012-04-13 12:28
852,3381,2012-04-13 12:30
294,3358,2012-04-13 12:30
1007,4147,2012-04-13 12:31
378,2689,2012-04-13 12:32
378,2268,2012-04-13 12:33
140,3367,2012-04-13 12:34
937,3314,2012-04-13 12:35
483,1073,2012-04-13 12:37
483,2875,2012-04-13 12:37
560,2031,2012-04-13 12:41
236,1418,2012-04-13 12:41
25,692,2012-04-13 12:41
1066,111,2012-04-13 12:41
571,1321,2012-04-13 12:42
378,4042,2012-04-13 12:42
550,234,2012-04-13 12:46
537,2767,2012-04-13 12:47
774,1829,2012-04-13 12:47
585,4018,2012-04-13 12:48
289,3374,2012-04-13 12:48
870,5058,2012-04-13 12:49
610,4833,2012-04-13 12:51
459,3401,2012-04-13 12:51
707,2024,2012-04-13 12:51
951,1310,2012-04-13 12:54
782,705,2012-04-13 12:55
458,1872,2012-04-13 12:55
682,1330,2012-04-13 12:58
319,2634,2012-04-13 12:59
567,4450,2012-04-13 13:01
630,4833,2012-04-13 13:01
378,3248,2012-04-13 13:02
774,1487,2012-04-13 13:02
947,4260,2012-04-13 13:03
140,4576,2012-04-13 13:04
319,290,2012-04-13 13:04
1002,2711,2012-04-13 13:05
20,1209,2012-04-13 13:05
1007,211,2012-04-13 13:05
582,1436,2012-04-13 13:05
788,4572,2012-04-13 13:05
324,4646,2012-04-13 13:05
470,3371,2012-04-13 13:05
1069,2589,2012-04-13 13:06
403,4518,2012-04-13 13:06
492,4253,2012-04-13 13:06
6,3448,2012-04-13 13:08
6,2251,2012-04-13 13:08
320,4900,2012-04-13 13:09
424,3607,2012-04-13 13:10
127,661,2012-04-13 13:13
1027,1498,2012-04-13 13:13
593,2531,2012-04-13 13:13
181,4489,2012-04-13 13:14
660,5007,2012-04-13 13:15
860,3025,2012-04-13 13:16
202,947,2012-04-13 13:16
1047,2110,2012-04-13 13:20
502,3838,2012-04-13 13:21
1057,147,2012-04-13 13:26
975,3031,2012-04-13 13:28
241,259,2012-04-13 13:30
768,2199,2012-04-13 13:33
765,2715,2012-04-13 13:33
116,1225,2012-04-13 13:33
438,725,2012-04-13 14:29
743,2907,2012-04-13 14:31
140,1741,2012-04-13 14:31
962,1150,2012-04-13 14:32
550,2017,2012-04-13 14:33
885,4509,2012-04-13 14:34
1018,2541,2012-04-13 14:35
729,3564,2012-04-13 14:35
1004,718,2012-04-13 14:36
1017,5027,2012-04-13 14:36
331,3216,2012-04-13 14:37
466,1901,2012-04-13 14:40
589,3165,2012-04-13 14:42
413,711,2012-04-13 14:43
812,1919,2012-04-13 14:43
351,3872,2012-04-13 14:44
1078,2199,2012-04-13 14:45
1075,3820,2012-04-13 14:46
323,3657,2012-04-13 14:46
617,1489,2012-04-13 14:48
792,1824,2012-04-13 14:49
202,601,2012-04-13 14:50
556,2435,2012-04-13 14:51
792,1824,2012-04-13 14:51
1059,4148,2012-04-13 14:52
50,1171,2012-04-13 14:53
879,4782,2012-04-13 14:53
990,4355,2012-04-13 14:55
552,3082,2012-04-13 14:56
552,4555,2012-04-13 14:57
483,2875,2012-04-13 14:57
459,1741,2012-04-13 15:01
1022,3636,2012-04-13 15:02
252,784,2012-04-13 15:02
1075,2261,2012-04-13 15:03
210,4414,2012-04-13 15:04
204,3355,2012-04-13 15:05
478,3213,2012-04-13 15:05
1013,3492,2012-04-13 15:05
525,2889,2012-04-13 15:06
120,619,2012-04-13 15:06
233,2874,2012-04-13 15:07
459,2471,2012-04-13 15:08
39,1615,2012-04-13 15:11
483,1224,2012-04-13 15:12
1004,3727,2012-04-13 15:12
910,4495,2012-04-13 15:12
910,3421,2012-04-13 15:12
114,1687,2012-04-13 15:12
372,4374,2012-04-13 15:12
15,413,2012-04-13 15:14
207,1332,2012-04-13 15:16
643,4485,2012-04-13 15:16
464,2787,2012-04-13 15:16
464,2677,2012-04-13 15:16
153,4181,2012-04-13 15:17
510,2387,2012-04-13 15:18
15,3481,2012-04-13 15:18
510,4650,2012-04-13 15:18
424,1923,2012-04-13 15:20
3,3772,2012-04-13 15:20
1075,4367,2012-04-13 15:20
1053,1913,2012-04-13 15:20
1078,2522,2012-04-13 15:21
996,3437,2012-04-13 15:21
119,1351,2012-04-13 15:24
990,361,2012-04-13 15:25
698,3351,2012-04-13 15:26
924,676,2012-04-13 15:30
568,715,2012-04-13 15:31
339,985,2012-04-13 15:31
15,3924,2012-04-13 15:32
619,2918,2012-04-13 15:32
504,3438,2012-04-13 15:32
243,2204,2012-04-13 15:34
326,5110,2012-04-13 15:34
473,2781,2012-04-13 15:34
243,3264,2012-04-13 15:34
210,3438,2012-04-13 15:35
1007,775,2012-04-13 15:38
990,4829,2012-04-13 15:38
266,2570,2012-04-13 15:39
266,1236,2012-04-13 15:39
91,2629,2012-04-13 15:42
47,4078,2012-04-13 15:42
1010,2582,2012-04-13 15:43
1010,3479,2012-04-13 15:43
599,1860,2012-04-13 15:44
25,82,2012-04-13 15:44
1013,4395,2012-04-13 15:47
1013,3020,2012-04-13 15:48
714,4243,2012-04-13 15:48
1013,1158,2012-04-13 15:49
202,601,2012-04-13 15:50
117,3143,2012-04-13 15:53
266,3921,2012-04-13 15:54
211,2173,2012-04-13 15:54
331,967,2012-04-13 15:54
593,3207,2012-04-13 15:55
714,2510,2012-04-13 15:56
117,206,2012-04-13 15:58
424,2538,2012-04-13 16:00
887,2057,2012-04-13 16:01
117,543,2012-04-13 16:01
229,681,2012-04-13 16:02
68,4936,2012-04-13 16:03
117,543,2012-04-13 16:03
72,4512,2012-04-13 16:03
17,2369,2012-04-13 16:04
89,2244,2012-04-13 16:08
630,437,2012-04-13 16:08
561,1397,2012-04-13 16:13
140,4144,2012-04-13 16:13
666,297,2012-04-13 16:14
835,2023,2012-04-13 16:14
183,993,2012-04-13 16:18
644,693,2012-04-13 16:20
483,2451,2012-04-13 16:22
591,3424,2012-04-13 16:23
676,134,2012-04-13 16:23
828,2694,2012-04-13 16:25
50,606,2012-04-13 16:25
805,4836,2012-04-13 16:25
50,1171,2012-04-13 16:26
995,3230,2012-04-13 16:27
313,4107,2012-04-13 16:27
885,4666,2012-04-13 16:28
384,539,2012-04-13 16:28
313,4649,2012-04-13 16:28
664,4829,2012-04-13 16:33
828,749,2012-04-13 16:33
671,4177,2012-04-13 16:35
195,1028,2012-04-13 16:35
287,3663,2012-04-13 16:37
643,2957,2012-04-13 16:37
529,2798,2012-04-13 16:38
437,3430,2012-04-13 16:41
812,4232,2012-04-13 16:42
687,3773,2012-04-13 16:42
687,4848,2012-04-13 16:43
107,2208,2012-04-13 16:43
864,1829,2012-04-13 16:45
514,725,2012-04-13 16:45
458,1872,2012-04-13 16:45
131,1543,2012-04-13 16:47
153,1408,2012-04-13 16:47
604,2729,2012-04-13 16:47
1014,2549,2012-04-13 16:47
789,689,2012-04-13 16:52
828,1502,2012-04-13 16:52
251,1815,2012-04-13 16:53
424,1941,2012-04-13 16:54
93,2183,2012-04-13 16:55
610,134,2012-04-13 16:55
828,3207,2012-04-13 16:55
204,658,2012-04-13 16:55
133,693,2012-04-13 16:55
841,4813,2012-04-13 16:56
504,2261,2012-04-13 16:58
823,1959,2012-04-13 16:58
84,3277,2012-04-13 17:00
584,4072,2012-04-13 17:03
722,3608,2012-04-13 17:04
432,3282,2012-04-13 17:04
307,2420,2012-04-13 17:05
313,747,2012-04-13 17:05
835,4098,2012-04-13 17:06
1081,1654,2012-04-13 17:07
676,4734,2012-04-13 17:07
722,1324,2012-04-13 17:08
805,3248,2012-04-13 17:10
823,2738,2012-04-13 17:12
533,4343,2012-04-13 17:13
341,4087,2012-04-13 17:13
171,2727,2012-04-13 17:14
15,752,2012-04-13 17:18
676,1311,2012-04-13 17:18
66,1306,2012-04-13 17:19
239,3955,2012-04-13 17:19
239,4382,2012-04-13 17:19
138,5028,2012-04-13 17:20
939,917,2012-04-13 17:20
939,3471,2012-04-13 17:22
722,4451,2012-04-13 17:22
1002,817,2012-04-13 17:22
761,4528,2012-04-13 17:22
722,1794,2012-04-13 17:23
638,924,2012-04-13 17:24
90,3191,2012-04-13 17:24
424,244,2012-04-13 17:24
805,1312,2012-04-13 17:25
584,706,2012-04-13 17:26
364,3374,2012-04-13 17:26
584,706,2012-04-13 17:26
739,18,2012-04-13 17:27
805,179,2012-04-13 17:27
914,5039,2012-04-13 17:27
458,4527,2012-04-13 17:28
873,656,2012-04-13 17:29
145,2001,2012-04-13 17:31
193,2090,2012-04-13 17:32
852,2801,2012-04-13 17:33
852,833,2012-04-13 17:33
806,159,2012-04-13 17:34
946,3865,2012-04-13 17:35
208,693,2012-04-13 17:36
1006,49,2012-04-13 17:36
489,5053,2012-04-13 17:37
356,4725,2012-04-13 17:38
356,4775,2012-04-13 17:38
962,997,2012-04-13 17:38
864,1476,2012-04-13 17:38
424,2772,2012-04-13 17:39
707,4342,2012-04-13 17:39
875,3870,2012-04-13 17:39
406,4480,2012-04-13 17:40
355,3335,2012-04-13 17:40
477,125,2012-04-13 17:40
406,3484,2012-04-13 17:42
79,4824,2012-04-13 17:43
329,3430,2012-04-13 17:45
673,1309,2012-04-13 17:45
520,3430,2012-04-13 17:46
249,259,2012-04-13 17:46
866,3418,2012-04-13 17:47
574,2596,2012-04-13 17:48
6,227,2012-04-13 17:49
6,1472,2012-04-13 17:49
188,140,2012-04-13 17:49
121,2608,2012-04-13 17:49
6,4306,2012-04-13 17:50
6,4321,2012-04-13 17:50
386,440,2012-04-13 17:51
249,259,2012-04-13 17:51
898,1829,2012-04-13 17:51
683,365,2012-04-13 17:52
458,1870,2012-04-13 17:52
638,1868,2012-04-13 17:53
326,1700,2012-04-13 17:54
614,1304,2012-04-13 17:54
6,3735,2012-04-13 17:55
6,1668,2012-04-13 17:56
150,2681,2012-04-13 17:56
36,4870,2012-04-13 17:57
490,2816,2012-04-13 17:59
657,4700,2012-04-13 17:59
1034,3666,2012-04-13 17:59
167,691,2012-04-13 18:00
455,142,2012-04-13 18:01
378,277,2012-04-13 18:01
217,4257,2012-04-13 18:02
897,3430,2012-04-13 18:03
694,4555,2012-04-13 18:04
364,2886,2012-04-13 18:04
150,777,2012-04-13 18:06
178,3562,2012-04-13 18:07
934,2977,2012-04-13 18:08
519,4546,2012-04-13 18:08
722,3207,2012-04-13 18:09
6,4373,2012-04-13 18:09
827,3036,2012-04-13 18:09
501,691,2012-04-13 18:10
329,308,2012-04-13 18:10
811,4719,2012-04-13 18:11
935,4304,2012-04-13 18:11
75,971,2012-04-13 18:12
477,3952,2012-04-13 18:12
1018,4905,2012-04-13 18:12
279,1829,2012-04-13 18:13
1035,4033,2012-04-13 18:13
239,4310,2012-04-13 18:15
466,1190,2012-04-13 18:15
25,2679,2012-04-13 18:16
157,4832,2012-04-13 18:17
178,195,2012-04-13 18:19
364,2886,2012-04-13 18:20
784,99,2012-04-13 18:20
178,1726,2012-04-13 18:20
910,4268,2012-04-13 18:20
178,1726,2012-04-13 18:20
178,436,2012-04-13 18:21
1010,3182,2012-04-13 18:21
674,3205,2012-04-13 18:21
178,4683,2012-04-13 18:21
367,3092,2012-04-13 18:22
178,314,2012-04-13 18:23
1025,4036,2012-04-13 18:24
61,1668,2012-04-13 18:25
937,3207,2012-04-13 18:25
223,121,2012-04-13 18:27
910,298,2012-04-13 18:27
244,1054,2012-04-13 18:27
1027,4191,2012-04-13 18:27
657,4286,2012-04-13 18:28
97,3207,2012-04-13 18:28
828,1062,2012-04-13 18:28
97,3340,2012-04-13 18:28
97,1502,2012-04-13 18:29
1039,667,2012-04-13 18:29
97,1932,2012-04-13 18:30
910,907,2012-04-13 18:30
831,3279,2012-04-13 18:31
852,643,2012-04-13 18:32
1037,1868,2012-04-13 18:32
478,3904,2012-04-13 18:32
784,2960,2012-04-13 18:32
462,1788,2012-04-13 18:35
624,984,2012-04-13 18:36
768,110,2012-04-13 18:37
1020,1436,2012-04-13 18:38
132,1315,2012-04-13 18:38
805,935,2012-04-13 18:38
483,4036,2012-04-13 18:39
975,1059,2012-04-13 18:39
97,1525,2012-04-13 18:41
437,4303,2012-04-13 18:41
759,2260,2012-04-13 18:42
997,1460,2012-04-13 18:42
828,1344,2012-04-13 18:42
541,1172,2012-04-13 18:42
1069,2103,2012-04-13 18:43
169,1885,2012-04-13 18:43
686,3717,2012-04-13 18:43
813,4796,2012-04-13 18:44
687,2381,2012-04-13 18:44
687,5011,2012-04-13 18:44
895,3894,2012-04-13 18:44
687,1739,2012-04-13 18:44
464,1676,2012-04-13 18:45
378,1653,2012-04-13 18:45
178,4602,2012-04-13 18:46
432,125,2012-04-13 18:46
97,4710,2012-04-13 18:46
788,2223,2012-04-13 18:47
407,3152,2012-04-13 18:47
828,4455,2012-04-13 18:48
384,2187,2012-04-13 18:48
746,3906,2012-04-13 18:49
976,1168,2012-04-13 18:49
102,2693,2012-04-13 18:51
276,4821,2012-04-13 18:52
722,2005,2012-04-13 18:53
332,464,2012-04-13 18:53
207,3815,2012-04-13 18:53
821,2440,2012-04-13 18:54
821,597,2012-04-13 18:54
365,4987,2012-04-13 18:54
27,691,2012-04-13 18:55
365,4861,2012-04-13 18:55
722,3326,2012-04-13 18:56
505,2987,2012-04-13 18:56
573,1297,2012-04-13 18:57
6,2701,2012-04-13 18:57
910,3096,2012-04-13 18:57
232,1504,2012-04-13 18:57
95,3534,2012-04-13 18:58
861,3929,2012-04-13 18:58
779,2303,2012-04-13 18:59
897,4340,2012-04-13 18:59
1007,4755,2012-04-13 18:59
965,429,2012-04-13 19:00
37,2463,2012-04-13 19:01
381,2555,2012-04-13 19:02
783,819,2012-04-13 19:03
225,3813,2012-04-13 19:05
580,1882,2012-04-13 19:06
166,1834,2012-04-13 19:06
381,3714,2012-04-13 19:06
359,4466,2012-04-13 19:07
882,4371,2012-04-13 19:07
218,1921,2012-04-13 19:07
292,4776,2012-04-13 19:09
424,3963,2012-04-13 19:12
162,3430,2012-04-13 19:12
765,3952,2012-04-13 19:12
990,3064,2012-04-13 19:13
382,1829,2012-04-13 19:13
748,3062,2012-04-13 19:14
867,292,2012-04-13 19:14
978,401,2012-04-13 19:14
39,3781,2012-04-13 19:14
728,2054,2012-04-13 19:14
544,3430,2012-04-13 19:15
39,1829,2012-04-13 19:15
429,4732,2012-04-13 19:15
722,1935,2012-04-13 19:15
3,1631,2012-04-13 19:18
204,4444,2012-04-13 19:18
98,4696,2012-04-13 19:18
39,289,2012-04-13 19:18
946,1829,2012-04-13 19:18
364,3408,2012-04-13 19:19
99,429,2012-04-13 19:19
1010,2582,2012-04-13 19:20
998,3663,2012-04-13 19:20
490,2816,2012-04-13 19:21
886,437,2012-04-13 19:21
26,485,2012-04-13 19:24
577,1397,2012-04-13 19:25
76,2416,2012-04-13 19:25
303,2795,2012-04-13 19:25
512,2327,2012-04-13 19:25
951,812,2012-04-13 19:26
76,2315,2012-04-13 19:28
326,421,2012-04-13 19:29
